date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-06-02,19.28420066833496,29.879085540771484,14.465394020080566,43.625823974609375,16.295392990112305,32.433284759521484,14.393139839172363,49.014163970947266,28.73978042602539
2014-06-03,19.241151809692383,29.982675552368164,14.484814643859863,43.577606201171875,16.26950454711914,32.31779479980469,14.447033882141113,49.104217529296875,28.687448501586914
2014-06-04,19.2724552154541,29.96697235107422,14.523646354675293,43.569576263427734,16.299701690673828,32.433284759521484,14.440290451049805,49.24339294433594,28.827011108398438
2014-06-05,19.362462997436523,30.13960075378418,14.659564971923828,44.011592864990234,16.4075927734375,32.563232421875,14.561558723449707,49.30072021484375,29.01453399658203
2014-06-06,19.456382751464844,30.3875789642334,14.756646156311035,44.453651428222656,16.480960845947266,32.64985656738281,14.511038780212402,49.2515754699707,29.184627532958984
2014-06-09,19.40550422668457,30.434669494628906,14.821366310119629,44.6786994934082,16.53275489807129,32.59932327270508,14.41335391998291,48.99779510498047,29.193342208862305
2014-06-10,19.432899475097656,30.38444709777832,14.814902305603027,44.574214935302734,16.5413818359375,32.59932327270508,14.379660606384277,49.161529541015625,29.136646270751953
2014-06-11,19.323335647583008,30.50058364868164,14.717817306518555,44.24468231201172,16.50254249572754,32.512699127197266,14.197773933410645,49.104217529296875,29.0494327545166
2014-06-12,19.158973693847656,30.601024627685547,14.627203941345215,43.64993667602539,16.360126495361328,32.28169250488281,14.241559982299805,48.858612060546875,28.67873764038086
2014-06-13,19.233325958251953,30.89293670654297,14.63368034362793,43.80264663696289,16.455066680908203,32.27448654174805,14.332508087158203,48.817684173583984,28.691822052001953
2014-06-16,19.190277099609375,31.078136444091797,14.562480926513672,43.75442886352539,16.455066680908203,32.397193908691406,14.430191040039062,48.915924072265625,28.757234573364258
2014-06-17,19.229413986206055,31.056171417236328,14.711341857910156,43.87498092651367,16.49390411376953,32.397193908691406,14.409981727600098,48.891361236572266,28.87061309814453
2014-06-18,19.436809539794922,31.29158592224121,14.79548454284668,44.12413024902344,16.580217361450195,32.779781341552734,14.736713409423828,49.28432846069336,29.08867073059082
