basket,year,id,group,columns,C,history,kind,inner_ap,inner_n,inner_positives
credit_bond_ETFs,2022,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.02975418153699126,2015,23
credit_bond_ETFs,2022,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.01141439205955335,2015,23
credit_bond_ETFs,2022,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.01141439205955335,2015,23
credit_bond_ETFs,2022,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.01141439205955335,2015,23
credit_bond_ETFs,2023,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.03547216389075354,2166,23
credit_bond_ETFs,2023,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.03206948986357249,2166,23
credit_bond_ETFs,2023,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.031811659815866186,2166,23
credit_bond_ETFs,2023,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.00947966873999448,2166,23
credit_bond_ETFs,2023,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.009504983149448618,2166,23
credit_bond_ETFs,2023,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.009504983149448618,2166,23
credit_bond_ETFs,2023,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.03272312176171226,2166,23
credit_bond_ETFs,2023,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.02949162107264677,2166,23
credit_bond_ETFs,2023,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.029441717091934334,2166,23
credit_bond_ETFs,2023,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.01061865189289012,2166,23
credit_bond_ETFs,2023,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.01061865189289012,2166,23
credit_bond_ETFs,2023,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.01061865189289012,2166,23
credit_bond_ETFs,2024,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.03439756147394853,2316,23
credit_bond_ETFs,2024,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.029985859137822486,2316,23
credit_bond_ETFs,2024,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.02940135771724435,2316,23
credit_bond_ETFs,2024,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.008863230996893453,2316,23
credit_bond_ETFs,2024,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.008859783763821938,2316,23
credit_bond_ETFs,2024,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.008859783763821938,2316,23
credit_bond_ETFs,2024,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.033087243419945456,2316,23
credit_bond_ETFs,2024,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.02883372381030748,2316,23
credit_bond_ETFs,2024,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.028158252207735622,2316,23
credit_bond_ETFs,2024,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.009930915371329879,2316,23
credit_bond_ETFs,2024,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.009930915371329879,2316,23
credit_bond_ETFs,2024,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.009930915371329879,2316,23
international_indices,2007,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.03767907468334633,207,13
international_indices,2007,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.03768982814237565,207,13
international_indices,2007,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.03773414657030502,207,13
international_indices,2007,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.06280193236714976,207,13
international_indices,2007,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.06280193236714976,207,13
international_indices,2007,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.06280193236714976,207,13
international_indices,2007,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.03767907468334633,207,13
international_indices,2007,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.03768982814237565,207,13
international_indices,2007,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.03773414657030502,207,13
international_indices,2007,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.06280193236714976,207,13
international_indices,2007,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.06280193236714976,207,13
international_indices,2007,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.06280193236714976,207,13
international_indices,2008,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,,264,0
international_indices,2008,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,,264,0
international_indices,2008,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,,264,0
international_indices,2008,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,,264,0
international_indices,2008,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,,264,0
international_indices,2008,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,,264,0
international_indices,2008,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,,264,0
international_indices,2008,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,,264,0
international_indices,2008,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,,264,0
international_indices,2008,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,,264,0
international_indices,2008,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,,264,0
international_indices,2008,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,,264,0
international_indices,2009,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,,328,0
international_indices,2009,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,,328,0
international_indices,2009,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,,328,0
international_indices,2009,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,,328,0
international_indices,2009,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,,328,0
international_indices,2009,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,,328,0
international_indices,2009,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,,328,0
international_indices,2009,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,,328,0
international_indices,2009,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,,328,0
international_indices,2009,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,,328,0
international_indices,2009,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,,328,0
international_indices,2009,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,,328,0
international_indices,2010,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,,387,0
international_indices,2010,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,,387,0
international_indices,2010,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,,387,0
international_indices,2010,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,,387,0
international_indices,2010,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,,387,0
international_indices,2010,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,,387,0
international_indices,2010,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,,387,0
international_indices,2010,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,,387,0
international_indices,2010,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,,387,0
international_indices,2010,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,,387,0
international_indices,2010,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,,387,0
international_indices,2010,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,,387,0
international_indices,2011,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.011757213561201792,440,5
international_indices,2011,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.01176393229807926,440,5
international_indices,2011,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.013157768685088648,440,5
international_indices,2011,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.011363636363636364,440,5
international_indices,2011,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.011363636363636364,440,5
international_indices,2011,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.011363636363636364,440,5
international_indices,2011,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.011757213561201792,440,5
international_indices,2011,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.01176393229807926,440,5
international_indices,2011,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.013157768685088648,440,5
international_indices,2011,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.011363636363636364,440,5
international_indices,2011,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.011363636363636364,440,5
international_indices,2011,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.011363636363636364,440,5
international_indices,2012,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.06539582662863128,462,34
international_indices,2012,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.3447792565958917,462,34
international_indices,2012,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.37053492175294916,462,34
international_indices,2012,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.0735930735930736,462,34
international_indices,2012,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.0735930735930736,462,34
international_indices,2012,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.0735930735930736,462,34
international_indices,2012,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.06539582662863128,462,34
international_indices,2012,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.3447792565958917,462,34
international_indices,2012,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.37053492175294916,462,34
international_indices,2012,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.0735930735930736,462,34
international_indices,2012,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.0735930735930736,462,34
international_indices,2012,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.0735930735930736,462,34
international_indices,2013,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.3217117678887183,495,46
international_indices,2013,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.4543939674824388,495,46
international_indices,2013,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.48032124268307913,495,46
international_indices,2013,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.09292929292929293,495,46
international_indices,2013,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.09292929292929293,495,46
international_indices,2013,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.09292929292929293,495,46
international_indices,2013,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.3217117678887183,495,46
international_indices,2013,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.4543939674824388,495,46
international_indices,2013,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.48032124268307913,495,46
international_indices,2013,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.09292929292929293,495,46
international_indices,2013,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.09292929292929293,495,46
international_indices,2013,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.09292929292929293,495,46
international_indices,2014,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.314666929736114,527,46
international_indices,2014,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.453832753866111,527,46
international_indices,2014,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.4808535298430739,527,46
international_indices,2014,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.0872865275142315,527,46
international_indices,2014,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.0872865275142315,527,46
international_indices,2014,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.0872865275142315,527,46
international_indices,2014,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.314666929736114,527,46
international_indices,2014,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.453832753866111,527,46
international_indices,2014,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.4808535298430739,527,46
international_indices,2014,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.0872865275142315,527,46
international_indices,2014,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.0872865275142315,527,46
international_indices,2014,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.0872865275142315,527,46
international_indices,2015,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.30778746164368687,578,46
international_indices,2015,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.45184107886106784,578,46
international_indices,2015,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.46935119576025214,578,46
international_indices,2015,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.07958477508650519,578,46
international_indices,2015,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.07958477508650519,578,46
international_indices,2015,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.07958477508650519,578,46
international_indices,2015,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.30778746164368687,578,46
international_indices,2015,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.45184107886106784,578,46
international_indices,2015,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.46935119576025214,578,46
international_indices,2015,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.07958477508650519,578,46
international_indices,2015,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.07958477508650519,578,46
international_indices,2015,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.07958477508650519,578,46
international_indices,2016,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.4808306334859192,642,46
international_indices,2016,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.4944136630823294,642,46
international_indices,2016,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.49459587198778704,642,46
international_indices,2016,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.06758770147636463,642,46
international_indices,2016,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.06758770147636463,642,46
international_indices,2016,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.06758770147636463,642,46
international_indices,2016,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.4808306334859192,642,46
international_indices,2016,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.4944136630823294,642,46
international_indices,2016,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.49459587198778704,642,46
international_indices,2016,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.06758770147636463,642,46
international_indices,2016,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.06758770147636463,642,46
international_indices,2016,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.06758770147636463,642,46
international_indices,2017,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.10476767233894971,684,46
international_indices,2017,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.2715785785044692,684,46
international_indices,2017,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.3815913716515398,684,46
international_indices,2017,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.06725146198830409,684,46
international_indices,2017,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.06725146198830409,684,46
international_indices,2017,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.06725146198830409,684,46
international_indices,2017,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.10476767233894971,684,46
