target,model,reference,block_sessions,draws,ap_difference,lower95,upper95,primary_family,lower_bonferroni,upper_bonferroni,share_draws_favouring_model
loss075,market,VIX,20,500,0.0026052920604605345,-0.01633088255912864,0.025748721516918656,False,-0.01961111162160786,0.030024475526086825,0.618
loss075,topology_z,topology,20,500,0.018804650356530825,-0.005634757578145874,0.04575031799212197,False,-0.010844759962413908,0.05018513927559205,0.952
loss075,topology_ews,topology,20,500,-0.014838308046335666,-0.03814665880999737,0.02467749158635707,False,-0.04226732035583039,0.033182922196612986,0.176
loss075,combined_z,market,60,500,0.0021026766049962176,-0.007197534419879677,0.011927313043431526,True,-0.008850699990003569,0.014215508481523755,0.696
loss075,combined_ews,market,60,500,-0.04665224071435051,-0.10058168946300597,0.00480531754629825,True,-0.10482110467444392,0.008794616168966377,0.052
loss075,combined,market,60,500,-0.003589004616157132,-0.014670889549363053,0.0053536060469703845,False,-0.016952467392394397,0.00676587771347451,0.224
loss075,combined_z_correlation,market_correlation,60,500,-0.027280495294895596,-0.0903344694233895,0.017758877867764793,False,-0.10506337999948043,0.0225170663291478,0.24
loss075,combined_ews_correlation,market_correlation,60,500,-0.025359969801131227,-0.06241078550148531,0.0077096329437250435,False,-0.07592607571941706,0.012731239246280415,0.098
loss075,combined_correlation,market_correlation,60,500,-0.006127811468231825,-0.0333293464558981,0.010647814993613095,False,-0.039984812733554864,0.012845351305292248,0.26
loss075,combined_z,VIX,60,500,0.004707968665456752,-0.017043379610418682,0.02667122513017347,False,-0.020793787412121848,0.03425319740398052,0.628
loss075,combined_ews,VIX,60,500,-0.04404694865388997,-0.10384125177926778,0.011373481616766195,False,-0.10973990456031,0.01488810557315443,0.076
loss075,combined,VIX,60,500,-0.0009837125556965975,-0.019163594279868395,0.01377235239401059,False,-0.021206313861788315,0.01626992752942536,0.354
loss075,market,VIX,60,500,0.0026052920604605345,-0.015297099598275727,0.019810977232812214,False,-0.018305505165444446,0.025080748478004837,0.566
loss075,topology_z,topology,60,500,0.018804650356530825,-0.0036759887545525457,0.04866596959098305,False,-0.00887764207527619,0.05434518218706398,0.954
loss075,topology_ews,topology,60,500,-0.014838308046335666,-0.0429035342453798,0.021837792284013325,False,-0.04685866717821084,0.03135079937060355,0.198
loss075,combined_z,market,120,500,0.0021026766049962176,-0.007200102624770023,0.012015335975200474,True,-0.008822361920550335,0.013507211898502482,0.69
