target,model,budget,n,positives,prevalence,auroc,average_precision,false_positive_days,true_positive_days,false_negative_days,false_positive_rate,recall,precision,time_under_warning,alarm_episodes,false_alarm_episodes,within_year_auroc,within_year_ap,years_with_both_classes
loss10,topology,0.1,4510,197,0.04368070953436807,0.582455826500216,0.051327049975643226,800,94,103,0.18548574078367724,0.47715736040609136,0.10514541387024609,0.1982261640798226,172,159,0.5679859387272534,0.18194569767552493,9
loss075,VIX,0.01,4510,389,0.08625277161862528,0.6927225216132307,0.22766124210123112,339,85,304,0.0822615869934482,0.2185089974293059,0.20047169811320756,0.09401330376940133,54,46,0.5010527738605722,0.2523842711648768,13
loss075,VIX,0.05,4510,389,0.08625277161862528,0.6927225216132307,0.22766124210123112,649,118,271,0.15748604707595243,0.3033419023136247,0.15384615384615385,0.17006651884700666,78,62,0.5010527738605722,0.2523842711648768,13
loss075,VIX,0.1,4510,389,0.08625277161862528,0.6927225216132307,0.22766124210123112,950,187,202,0.23052657122057754,0.480719794344473,0.1644678979771328,0.25210643015521067,95,76,0.5010527738605722,0.2523842711648768,13
loss075,combined,0.01,4510,389,0.08625277161862528,0.6942477210899843,0.22667752954553452,386,80,309,0.09366658578015045,0.20565552699228792,0.17167381974248927,0.1033259423503326,43,36,0.49612598998643037,0.23949017357738928,13
loss075,combined,0.05,4510,389,0.08625277161862528,0.6942477210899843,0.22667752954553452,621,110,279,0.15069157971366173,0.2827763496143959,0.15047879616963064,0.16208425720620842,67,53,0.49612598998643037,0.23949017357738928,13
loss075,combined,0.1,4510,389,0.08625277161862528,0.6942477210899843,0.22667752954553452,826,176,213,0.20043678718757582,0.4524421593830334,0.17564870259481039,0.2221729490022173,66,48,0.49612598998643037,0.23949017357738928,13
loss075,combined_delay,0.01,4510,389,0.08625277161862528,0.6825376824079313,0.24721299824661463,378,91,298,0.09172530939092453,0.23393316195372751,0.19402985074626866,0.10399113082039911,36,27,0.4843641702750417,0.2615505787172888,13
loss075,combined_delay,0.05,4510,389,0.08625277161862528,0.6825376824079313,0.24721299824661463,607,136,253,0.14729434603251637,0.3496143958868895,0.18304172274562583,0.1647450110864745,65,48,0.4843641702750417,0.2615505787172888,13
loss075,combined_delay,0.1,4510,389,0.08625277161862528,0.6825376824079313,0.24721299824661463,804,185,204,0.19509827711720457,0.4755784061696658,0.1870576339737108,0.21929046563192905,78,60,0.4843641702750417,0.2615505787172888,13
loss075,delay_topology,0.01,4510,389,0.08625277161862528,0.4699105278687318,0.09140786319833683,152,46,343,0.0368842513952924,0.11825192802056556,0.23232323232323232,0.04390243902439024,38,30,0.5366492828516526,0.3019757542168364,13
