target,model,budget,n,positives,prevalence,auroc,average_precision,false_positive_days,true_positive_days,false_negative_days,false_positive_rate,recall,precision,time_under_warning,alarm_episodes,false_alarm_episodes,within_year_auroc,within_year_ap,years_with_both_classes
loss10,topology_orthogonal,0.1,4510,197,0.04368070953436807,0.47411026279892804,0.03886881119886976,430,15,182,0.09969858567122653,0.07614213197969544,0.033707865168539325,0.09866962305986696,244,234,0.5255208645922235,0.1763676511812923,9
loss075,VIX,0.01,4510,389,0.08625277161862528,0.6927225216132307,0.22766124210123112,339,85,304,0.0822615869934482,0.2185089974293059,0.20047169811320756,0.09401330376940133,54,46,0.5010527738605722,0.2523842711648768,13
loss075,VIX,0.05,4510,389,0.08625277161862528,0.6927225216132307,0.22766124210123112,649,118,271,0.15748604707595243,0.3033419023136247,0.15384615384615385,0.17006651884700666,78,62,0.5010527738605722,0.2523842711648768,13
loss075,VIX,0.1,4510,389,0.08625277161862528,0.6927225216132307,0.22766124210123112,950,187,202,0.23052657122057754,0.480719794344473,0.1644678979771328,0.25210643015521067,95,76,0.5010527738605722,0.2523842711648768,13
loss075,combined,0.01,4510,389,0.08625277161862528,0.6939177290559546,0.21887924843828033,433,89,300,0.1050715845668527,0.22879177377892032,0.17049808429118773,0.11574279379157427,45,36,0.4973271389764916,0.23453850496181236,13
loss075,combined,0.05,4510,389,0.08625277161862528,0.6939177290559546,0.21887924843828033,622,128,261,0.15093423926231497,0.32904884318766064,0.17066666666666666,0.1662971175166297,62,43,0.4973271389764916,0.23453850496181236,13
loss075,combined,0.1,4510,389,0.08625277161862528,0.6939177290559546,0.21887924843828033,810,190,199,0.196554234409124,0.4884318766066838,0.19,0.22172949002217296,56,37,0.4973271389764916,0.23453850496181236,13
loss075,combined_orthogonal,0.01,4510,389,0.08625277161862528,0.6920463186550299,0.22267153162457295,397,97,292,0.09633584081533608,0.2493573264781491,0.19635627530364372,0.10953436807095343,58,45,0.5092897419829994,0.24028227208476252,13
loss075,combined_orthogonal,0.05,4510,389,0.08625277161862528,0.6920463186550299,0.22267153162457295,537,135,254,0.13030817762678962,0.34704370179948585,0.20089285714285715,0.14900221729490024,67,52,0.5092897419829994,0.24028227208476252,13
loss075,combined_orthogonal,0.1,4510,389,0.08625277161862528,0.6920463186550299,0.22267153162457295,771,183,206,0.18709051201164767,0.4704370179948586,0.1918238993710692,0.21152993348115298,78,59,0.5092897419829994,0.24028227208476252,13
loss075,market,0.01,4510,389,0.08625277161862528,0.7035947922391363,0.22866595450893684,471,102,287,0.11429264741567581,0.2622107969151671,0.17801047120418848,0.1270509977827051,38,25,0.5016360154217767,0.23914692393087308,13
loss075,market,0.05,4510,389,0.08625277161862528,0.7035947922391363,0.22866595450893684,626,133,256,0.15190487745692793,0.34190231362467866,0.17523056653491437,0.16829268292682928,50,35,0.5016360154217767,0.23914692393087308,13
loss075,market,0.1,4510,389,0.08625277161862528,0.7035947922391363,0.22866595450893684,813,180,209,0.19728221305508373,0.46272493573264784,0.18126888217522658,0.22017738359201774,65,45,0.5016360154217767,0.23914692393087308,13
loss075,topology,0.01,4510,389,0.08625277161862528,0.6222763960877542,0.11439371197549707,283,42,347,0.06867265226886678,0.10796915167095116,0.12923076923076923,0.07206208425720621,72,50,0.5490761786308055,0.26007243262067503,13
loss075,topology,0.05,4510,389,0.08625277161862528,0.6222763960877542,0.11439371197549707,516,133,256,0.12521232710507157,0.34190231362467866,0.2049306625577812,0.14390243902439023,117,83,0.5490761786308055,0.26007243262067503,13
loss075,topology,0.1,4510,389,0.08625277161862528,0.6222763960877542,0.11439371197549707,748,175,214,0.18150934239262315,0.4498714652956298,0.18959913326110509,0.20465631929046563,118,93,0.5490761786308055,0.26007243262067503,13
loss075,topology_orthogonal,0.01,4510,389,0.08625277161862528,0.46210612269340867,0.07599193360858289,97,3,386,0.02353797621936423,0.007712082262210797,0.03,0.022172949002217297,40,39,0.5119950498093552,0.24055479698961785,13
loss075,topology_orthogonal,0.05,4510,389,0.08625277161862528,0.46210612269340867,0.07599193360858289,271,14,375,0.06576073768502791,0.03598971722365039,0.04912280701754386,0.06319290465631928,123,113,0.5119950498093552,0.24055479698961785,13
loss075,topology_orthogonal,0.1,4510,389,0.08625277161862528,0.46210612269340867,0.07599193360858289,445,43,346,0.10798349915069158,0.11053984575835475,0.08811475409836066,0.1082039911308204,198,171,0.5119950498093552,0.24055479698961785,13
loss05,VIX,0.01,4510,805,0.17849223946784923,0.6581505603473568,0.3258534325752654,276,142,663,0.07449392712550608,0.1763975155279503,0.3397129186602871,0.09268292682926829,53,33,0.4918532646476817,0.3342892938626098,17
loss05,VIX,0.05,4510,805,0.17849223946784923,0.6581505603473568,0.3258534325752654,549,232,573,0.14817813765182186,0.28819875776397513,0.2970550576184379,0.17317073170731706,76,46,0.4918532646476817,0.3342892938626098,17
